Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN,Stock_#,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2020,Honda,Passport Elite,Used,"$37,626 ",4.4,56,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H0XLB013204,EV1825XP,31460,4.9,4.8,4.8,4.6,4.8,4.8,NC,Dealer
2020,Honda,Pilot EX-L,Used,"$37,485 ",4.2,1147,Lunar Silver Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56LB011076,X16516,33902,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer
2020,Honda,Odyssey EX-L w/Navigation/RES,Honda Certified,"$36,998 ",4.9,840,Crystal Black Pearl,Mocha,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H70LB063222,PL1251,32622,4.8,4.8,4.7,4.6,4.7,4.7,MN,Dealer
2020,Honda,Ridgeline RTL-E,Used,"$36,998 ",4.4,124,Modern Steel Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F72LB015146,Z15146PC,10334,4.8,4.7,4.6,4.5,4.7,4.7,PA,Dealer
2020,Honda,Ridgeline RTL-E,Used,"$36,995 ",4.2,40,Obsidian Blue Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F72LB002994,Y230030A,18503,4.8,4.7,4.6,4.5,4.7,4.7,OH,Dealer
2020,Honda,Passport Elite,Used,"$36,990 ",4.8,2569,White,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H03LB001041,D58821,37424,4.9,4.8,4.8,4.6,4.8,4.8,AL,Dealer
2020,Honda,Ridgeline RTL-E,Used,"$36,750 ",4.9,456,Modern Steel Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F70LB014657,HP4573,28331,4.8,4.7,4.6,4.5,4.7,4.7,SC,Dealer
2020,Honda,Pilot Black Edition,Used,"$36,516 ",3.9,841,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H77LB065391,LB065391A,50561,4.6,4.5,4.2,4.1,4.5,4.1,WI,Dealer
2020,Honda,Odyssey EX-L,Used,"$36,495 ",4.9,5490,Silver Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H78LB052758,P7470,11869,4.8,4.8,4.7,4.6,4.7,4.7,CA,Dealer
2020,Honda,Passport EX-L,Honda Certified,"$36,490 ",5,2352,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H56LB005452,P13137,16069,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2020,Honda,Pilot Touring 7-Passenger,Used,"$36,390 ",5,1751,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H69LB063813,V230049A,30300,4.6,4.5,4.2,4.1,4.5,4.1,MO,Dealer
2020,Honda,Passport Touring,Honda Certified,"$36,081 ",3.3,823,Lunar Silver Metallic,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H91LB014210,22-3979A,22576,4.9,4.8,4.8,4.6,4.8,4.8,OH,Dealer
2020,Honda,Odyssey EX-L,Used,"$35,994 ",4.6,154,Pacific Pewter Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H79LB019591,B086905A,25207,4.8,4.8,4.7,4.6,4.7,4.7,WI,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$35,981 ",4.2,1147,Platinum White Pearl,Beige,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58LB017543,X16512,40097,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$35,977 ",4.9,1009,Lunar Silver Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55LB064612,405530A,31603,4.6,4.5,4.2,4.1,4.5,4.1,SD,Dealer
2020,Honda,Passport EX-L,Honda Certified,"$35,957 ",4.9,1009,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XLB002327,405919A,20005,4.9,4.8,4.8,4.6,4.8,4.8,SD,Dealer
2020,Honda,Pilot Touring 8-Passenger,Used,"$35,947 ",4.9,525,Black,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H91LB002773,H56148A,42631,4.6,4.5,4.2,4.1,4.5,4.1,IL,Dealer
2020,Honda,Ridgeline RTL-E,Honda Certified,"$35,891 ",5,2637,Deep Scarlet Pearl,Beige,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F78LB007018,PP2625A,40675,4.8,4.7,4.6,4.5,4.7,4.7,IL,Dealer
2020,Honda,Passport EX-L,Used,"$35,690 ",5,1822,Lunar Silver Metallic,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H50LB013868,UH13380,25040,4.9,4.8,4.8,4.6,4.8,4.8,NY,Dealer
2020,Honda,Pilot Touring 8-Passenger,Honda Certified,"$35,674 ",4.9,525,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H90LB022836,H55835A,44439,4.6,4.5,4.2,4.1,4.5,4.1,IL,Dealer
2020,Honda,Ridgeline Sport,Used,"$35,500 ",4.8,239,Lunar Silver Metallic,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F15LB031479,31479,10986,4.8,4.7,4.6,4.5,4.7,4.7,CO,Dealer
2020,Honda,Odyssey EX-L,Honda Certified,"$35,495 ",3.9,841,Deep Scarlet Pearl,Beige,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77LB053805,LB053805A,37283,4.8,4.8,4.7,4.6,4.7,4.7,WI,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$35,490 ",5,1822,Platinum White Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H54LB022366,UH13333,36235,4.6,4.5,4.2,4.1,4.5,4.1,NY,Dealer
2020,Honda,Ridgeline RTL,Used,"$34,998 ",4.7,3,Gray,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F55LB024695,23864178,25398,4.8,4.7,4.6,4.5,4.7,4.7,CA,Dealer
2020,Honda,Pilot Touring 8-Passenger,Used,"$34,995 ",3.9,841,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H9XLB057349,LB057349A,53397,4.6,4.5,4.2,4.1,4.5,4.1,WI,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$34,991 ",5,2637,Crystal Black Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58LB047397,N1166A,27888,4.6,4.5,4.2,4.1,4.5,4.1,IL,Dealer
2020,Honda,Pilot EX-L,Used,"$34,957 ",4.9,1009,Modern Steel Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H54LB040060,405965A,36179,4.6,4.5,4.2,4.1,4.5,4.1,SD,Dealer
2020,Honda,Pilot Elite,Used,"$34,956 ",4.9,205,Modern Steel Metallic,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H08LB056086,TRQ230318A,55951,4.6,4.5,4.2,4.1,4.5,4.1,NY,Dealer
2020,Honda,Ridgeline RTL,Used,"$34,800 ",5,634,Gray,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F57LB016890,MZP2448A,10903,4.8,4.7,4.6,4.5,4.7,4.7,AZ,Dealer
2020,Honda,Passport Touring,Used,"$34,699 ",5,2352,Modern Steel Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H91LB009797,P12717,33866,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2020,Honda,Passport Touring,Used,"$34,599 ",4,277,Black,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H91LB017317,QDN017317,27545,4.9,4.8,4.8,4.6,4.8,4.8,IA,Dealer
2020,Honda,CR-V Hybrid Touring,Used,"$34,590 ",4.5,28,Platinum White Pearl,Black,All-wheel Drive,40–35,Hybrid,eCVT,4 Cylinder Engine,7FART6H9XLE011179,V9202A,19599,4.7,4.6,4.3,4.3,4.6,4.6,AL,Dealer
2020,Honda,Odyssey EX-L,Honda Certified,"$34,545 ",4.8,184,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H7XLB060361,H1858A,42221,4.8,4.8,4.7,4.6,4.7,4.7,MI,Dealer
2020,Honda,Pilot Touring 8-Passenger,Used,"$34,500 ",4.5,966,Platinum White Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H94LB004372,432517A,51989,4.6,4.5,4.2,4.1,4.5,4.1,MO,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$34,500 ",4.6,1641,Modern Steel Metallic,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56LB038195,HP2180,19391,4.6,4.5,4.2,4.1,4.5,4.1,MI,Dealer
2020,Honda,Passport Elite,Honda Certified,"$34,454 ",4.5,2760,Black Copper Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H01LB002348,P002348,46790,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2020,Honda,Pilot Touring 8-Passenger,Used,"$34,420 ",4.1,1166,Modern Steel Metallic,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H95LB039633,LB039633,35179,4.6,4.5,4.2,4.1,4.5,4.1,MD,Dealer
2020,Honda,CR-V Hybrid Touring,Used,"$34,244 ",4.7,665,Platinum White Pearl,Ivory,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H91LE023706,PJ174763A,20579,4.7,4.6,4.3,4.3,4.6,4.6,MO,Dealer
2020,Honda,Passport Elite,Used,"$33,998 ",4.8,4,Red,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H09LB009709,23283149,47979,4.9,4.8,4.8,4.6,4.8,4.8,AL,Dealer
2020,Honda,Accord Hybrid Touring,Used,"$33,998 ",4.7,7,White,Black,Front-wheel Drive,48–47,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F95LA003823,23224728,37793,4.7,4.8,4.5,4.6,4.7,4.8,LA,Dealer
2020,Honda,Passport Elite,Honda Certified,"$33,998 ",3.9,1075,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H01LB020221,P292307,56483,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2020,Honda,Odyssey EX-L,Used,"$33,998 ",4.1,255,Gray,Black,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H75LB064169,SB62342A,41213,4.8,4.8,4.7,4.6,4.7,4.7,NC,Dealer
2020,Honda,Odyssey EX-L,Used,"$33,995 ",4.7,53,Gray,Mocha,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H79LB027688,25043A,54677,4.8,4.8,4.7,4.6,4.7,4.7,SC,Dealer
2020,Honda,Passport EX-L,Used,"$33,995 ",3,107,Lunar Silver Metallic,Black,All-wheel Drive,19–24,Gasoline,Automatic,V6 Cylinder Engine,5FNYF8H58LB010314,46159,34381,4.9,4.8,4.8,4.6,4.8,4.8,NY,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$33,993 ",5,3857,Obsidian Blue Pearl,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55LB011117,T8998A,35491,4.6,4.5,4.2,4.1,4.5,4.1,NE,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$33,977 ",4.9,1009,Crystal Black Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H5XLB010383,405729A,48977,4.6,4.5,4.2,4.1,4.5,4.1,SD,Dealer
2020,Honda,Pilot EX-L,Used,"$33,933 ",4.2,9,Platinum White Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58LB022323,T006163A,33317,4.6,4.5,4.2,4.1,4.5,4.1,KY,Dealer
2020,Honda,Ridgeline Black Edition,Used,"$33,800 ",4.6,1304,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F82LB500539,3500539,78011,4.8,4.7,4.6,4.5,4.7,4.7,ND,Dealer
2020,Honda,Pilot EX-L,Used,"$33,800 ",4.5,101,Crystal Black Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58LB033113,STK033113,30869,4.6,4.5,4.2,4.1,4.5,4.1,IN,Dealer
2020,Honda,Passport Touring,Used,"$33,600 ",5,4272,Obsidian Blue Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H92LB018086,HCCP370,21614,4.9,4.8,4.8,4.6,4.8,4.8,IL,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$33,500 ",4.8,1695,Deep Scarlet Pearl,Beige,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H59LB008389,4P6907,28102,4.6,4.5,4.2,4.1,4.5,4.1,LA,Dealer
2020,Honda,Passport EX-L,Used,"$33,500 ",4.9,5418,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H54LB019429,L8084,13269,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2020,Honda,CR-V Touring,Used,"$33,490 ",4.8,3063,Crystal Black Pearl,Gray,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H90LE011577,LE011577,23242,4.9,4.8,4.8,4.8,4.9,4.9,CO,Dealer
2020,Honda,Passport EX-L,Used,"$33,488 ",5,747,Green,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XLB015238,47956A,36746,4.9,4.8,4.8,4.6,4.8,4.8,ID,Dealer
2020,Honda,Pilot Touring 7-Passenger,Used,"$33,450 ",4,277,Blue,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H63LB040236,Q0U040236,59772,4.6,4.5,4.2,4.1,4.5,4.1,IA,Dealer
2020,Honda,Pilot EX-L,Used,"$33,389 ",4.6,446,Modern Steel Metallic,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H59LB066637,JA066637,28519,4.6,4.5,4.2,4.1,4.5,4.1,IA,Dealer
2020,Honda,Odyssey EX-L w/Navigation/RES,Used,"$33,250 ",4.5,1045,Modern Steel Metallic,Mocha,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H73LB040095,B040095T,30430,4.8,4.8,4.7,4.6,4.7,4.7,FL,Dealer
2020,Honda,Ridgeline Black Edition,Honda Certified,"$33,075 ",4.8,1889,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F8XLB008633,DE3604A,69145,4.8,4.7,4.6,4.5,4.7,4.7,IL,Dealer
2020,Honda,Passport Touring,Used,"$33,000 ",4.7,3314,Modern Steel Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H95LB006014,PLB006014,20363,4.9,4.8,4.8,4.6,4.8,4.8,OH,Dealer
2020,Honda,Passport EX-L,Used,"$32,998 ",4.8,14,Red,Gray,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H57LB004739,23463050,15011,4.9,4.8,4.8,4.6,4.8,4.8,TX,Dealer
2020,Honda,CR-V EX-L,Used,"$32,998 ",4.8,2,White,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H8XLH693937,23664192,25575,4.9,4.8,4.8,4.8,4.9,4.9,CA,Dealer
2020,Honda,Passport Touring,Honda Certified,"$32,996 ",4.9,3405,Brown,Black,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H93LB003381,PLB003381,33741,4.9,4.8,4.8,4.6,4.8,4.8,TX,Dealer
2020,Honda,Pilot Touring 7-Passenger,Used,"$32,991 ",4.5,1524,Modern Steel Metallic,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H61LB018865,T20694B,41206,4.6,4.5,4.2,4.1,4.5,4.1,MO,Dealer
2020,Honda,Passport EX-L,Used,"$32,990 ",4.9,252,Black Copper Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H56LB010117,MZ2005,29950,4.9,4.8,4.8,4.6,4.8,4.8,OH,Dealer
2020,Honda,CR-V Hybrid EX-L,Used,"$32,988 ",4.2,806,Platinum White Pearl,Ivory,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H83LE016604,P4658,30311,4.7,4.6,4.3,4.3,4.6,4.6,KS,Dealer
2020,Honda,Pilot EX-L,Used,"$32,983 ",4.6,24,Crystal Black Pearl,Black,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H59LB027296,PLV15550,31338,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer
2020,Honda,Passport Touring,Used,"$32,900 ",4.3,240,Lunar Silver,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H94LB001743,HP001743,38550,4.9,4.8,4.8,4.6,4.8,4.8,ME,Dealer
2020,Honda,Pilot EX-L,Used,"$32,900 ",3.4,54,Platinum White Pearl,Beige,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H50LB063352,HT3876A,51739,4.6,4.5,4.2,4.1,4.5,4.1,IA,Dealer
2020,Honda,CR-V Touring,Used,"$32,734 ",4.8,562,White,Ivory,Front-wheel Drive,28–34,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,5J6RW1H97LL004980,CU004980,30792,4.9,4.8,4.8,4.8,4.9,4.9,TX,Dealer
2020,Honda,Passport EX-L,Used,"$32,639 ",4.8,4,Maroon,Gray,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H58LB001722,UGM5577,37812,4.9,4.8,4.8,4.6,4.8,4.8,MO,Dealer
2020,Honda,Passport Touring,Honda Certified,"$32,558 ",5,7591,WHITE,Black,Front-wheel Drive,20–25,Gasoline,AUTOMATIC,V6 Cylinder Engine,5FNYF7H99LB001957,H230201A,39409,4.9,4.8,4.8,4.6,4.8,4.8,CA,Dealer
2020,Honda,Odyssey EX-L,Honda Certified,"$32,519 ",4.4,1014,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H70LB017597,LB017597A,31599,4.8,4.8,4.7,4.6,4.7,4.7,CA,Dealer
2020,Honda,Ridgeline Sport,Used,"$32,500 ",5,1047,Black,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F16LB017431,R2436A,18204,4.8,4.7,4.6,4.5,4.7,4.7,PA,Dealer
2020,Honda,Passport Touring,Used,"$32,497 ",4.8,1028,Black Copper Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H91LB013364,LB013364B,52957,4.9,4.8,4.8,4.6,4.8,4.8,OH,Dealer
2020,Honda,Ridgeline RTL,Used,"$32,425 ",4.9,1916,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F5XLB013935,13861B,23649,4.8,4.7,4.6,4.5,4.7,4.7,IL,Dealer
2020,Honda,CR-V Hybrid Touring,Used,"$32,199 ",4.5,28,Gray,Black,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H99LE018124,Dec-80,42990,4.7,4.6,4.3,4.3,4.6,4.6,IL,Dealer
2020,Honda,Odyssey EX-L w/Navigation/RES,Used,"$32,000 ",4,730,Black,Mocha,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77LB056574,DXHO268B,67367,4.8,4.8,4.7,4.6,4.7,4.7,MD,Dealer
2020,Honda,Accord Touring 2.0T,Used,"$31,998 ",4.8,3,White,Ivory,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F95LA006750,23567305,39088,4.8,4.8,4.8,4.8,4.9,4.9,GA,Dealer
2020,Honda,Ridgeline Sport,Used,"$31,998 ",4.3,232,Gray,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F14LB017041,60393,15569,4.8,4.7,4.6,4.5,4.7,4.7,CA,Dealer
2020,Honda,Passport Elite,Used,"$31,997 ",4.2,619,Black Forest Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H01LB017867,SC1998,42618,4.9,4.8,4.8,4.6,4.8,4.8,PA,Dealer
2020,Honda,Ridgeline Sport,Used,"$31,995 ",4.6,1192,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F13LB029746,H5456,18765,4.8,4.7,4.6,4.5,4.7,4.7,NJ,Dealer
2020,Honda,Accord Hybrid Touring,Used,"$31,980 ",4.5,266,Lunar Silver Metallic,Black,Front-wheel Drive,48–47,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F95LA011632,535023B,57172,4.7,4.8,4.5,4.6,4.7,4.8,SC,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$31,964 ",4.5,820,Modern Steel Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H52LB059805,DDN059805,32809,4.6,4.5,4.2,4.1,4.5,4.1,IA,Dealer
2020,Honda,Passport EX-L,Used,"$31,788 ",5,2879,Black Copper Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XLB007513,221097A,31145,4.9,4.8,4.8,4.6,4.8,4.8,MA,Dealer
2020,Honda,Passport EX-L,Honda Certified,"$31,611 ",4.5,170,Platinum White,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H55LB006432,W20834A,44380,4.9,4.8,4.8,4.6,4.8,4.8,OH,Dealer
2020,Honda,Passport Sport,Honda Certified,"$31,499 ",4.7,5360,Lunar Silver Metallic,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H22LB000223,23-0118C,16810,4.9,4.8,4.8,4.6,4.8,4.8,OH,Dealer
2020,Honda,Passport Sport,Honda Certified,"$31,499 ",5,2352,Deep Scarlet Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H22LB019211,P13096,18936,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2020,Honda,CR-V EX,Used,"$31,488 ",4.6,1963,Lunar Silver Metallic,Ivory,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H50LH650245,W1904,14325,4.9,4.8,4.8,4.8,4.9,4.9,IA,Dealer
2020,Honda,CR-V Hybrid EX,Used,"$31,033 ",5,639,Black,Black,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H53LE014759,LE014759,39378,4.7,4.6,4.3,4.3,4.6,4.6,AR,Dealer
2020,Honda,Ridgeline Sport,Honda Certified,"$31,000 ",4.5,3416,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F14LB015872,235118A,21862,4.8,4.7,4.6,4.5,4.7,4.7,NJ,Dealer
2020,Honda,Pilot EX-L,Used,"$31,000 ",5,11948,Modern Steel Metallic,Black,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H59LB025757,20470,27152,4.6,4.5,4.2,4.1,4.5,4.1,AZ,Dealer
2020,Honda,Pilot EX-L,Used,"$30,999 ",4.5,1627,Deep Scarlet Pearl,Beige,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H59LB028860,LB028860P,49171,4.6,4.5,4.2,4.1,4.5,4.1,IA,Dealer
2020,Honda,Odyssey EX,Used,"$30,999 ",5,1085,Silver Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H55LB044471,19553,32491,4.8,4.8,4.7,4.6,4.7,4.7,CA,Dealer
2020,Honda,Odyssey EX-L,Used,"$30,998 ",1.3,48,Black,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H74LB029462,DJN19178A,91923,4.8,4.8,4.7,4.6,4.7,4.7,AR,Dealer
